Epoch:   1|train loss: 1.6233|train accuracy: 62.37|test accuracy: 70.48
Epoch: 153|train loss: 0.2351|train accuracy: 93.12|test accuracy: 89.42
Epoch: 154|train loss: 0.2474|train accuracy: 93.28|test accuracy: 90.14
Epoch: 155|train loss: 0.2333|train accuracy: 93.25|test accuracy: 89.59
Epoch: 156|train loss: 0.2364|train accuracy: 93.15|test accuracy: 89.99
Epoch: 157|train loss: 0.3115|train accuracy: 93.36|test accuracy: 89.42
Epoch: 158|train loss: 0.2463|train accuracy: 93.27|test accuracy: 90.05
Epoch: 159|train loss: 0.2605|train accuracy: 93.16|test accuracy: 90.24
Epoch: 160|train loss: 0.2884|train accuracy: 93.31|test accuracy: 90.12
Epoch: 161|train loss: 0.2704|train accuracy: 93.33|test accuracy: 89.86
Epoch: 162|train loss: 0.3269|train accuracy: 93.26|test accuracy: 90.29
Epoch: 163|train loss: 0.2869|train accuracy: 93.24|test accuracy: 90.29
Epoch: 164|train loss: 0.2199|train accuracy: 93.50|test accuracy: 90.39
Epoch: 165|train loss: 0.2786|train accuracy: 93.33|test accuracy: 90.24
Epoch: 166|train loss: 0.2262|train accuracy: 93.36|test accuracy: 89.93
Epoch: 167|train loss: 0.2821|train accuracy: 93.25|test accuracy: 90.33
Epoch: 168|train loss: 0.2398|train accuracy: 93.21|test accuracy: 90.24
Epoch: 169|train loss: 0.2394|train accuracy: 93.44|test accuracy: 89.80
Epoch: 170|train loss: 0.2545|train accuracy: 93.29|test accuracy: 90.22
Epoch: 171|train loss: 0.2589|train accuracy: 93.44|test accuracy: 90.75
Epoch: 172|train loss: 0.3608|train accuracy: 93.41|test accuracy: 89.33
Epoch: 173|train loss: 0.2553|train accuracy: 93.53|test accuracy: 90.54
Epoch: 174|train loss: 0.2487|train accuracy: 93.38|test accuracy: 89.80
Epoch: 175|train loss: 0.2250|train accuracy: 93.47|test accuracy: 90.35
Epoch: 176|train loss: 0.2347|train accuracy: 93.47|test accuracy: 90.20
Epoch: 177|train loss: 0.2489|train accuracy: 93.45|test accuracy: 89.90
Epoch: 178|train loss: 0.2313|train accuracy: 93.30|test accuracy: 90.22
Epoch: 179|train loss: 0.2498|train accuracy: 93.52|test accuracy: 90.48
Epoch: 180|train loss: 0.2580|train accuracy: 93.37|test accuracy: 90.29
Epoch: 181|train loss: 0.2190|train accuracy: 93.57|test accuracy: 89.80
Epoch: 182|train loss: 0.2251|train accuracy: 93.43|test accuracy: 90.43
Epoch: 183|train loss: 0.2417|train accuracy: 93.25|test accuracy: 90.31
Epoch: 184|train loss: 0.2901|train accuracy: 93.38|test accuracy: 89.71
Epoch: 185|train loss: 0.2341|train accuracy: 93.41|test accuracy: 90.07
Epoch: 186|train loss: 0.2180|train accuracy: 93.44|test accuracy: 90.07
Epoch: 187|train loss: 0.2443|train accuracy: 93.39|test accuracy: 90.20
Epoch: 188|train loss: 0.2354|train accuracy: 93.52|test accuracy: 90.41
Epoch: 189|train loss: 0.2269|train accuracy: 93.31|test accuracy: 90.22
Epoch: 190|train loss: 0.2288|train accuracy: 93.43|test accuracy: 90.52
Epoch: 191|train loss: 0.2193|train accuracy: 93.64|test accuracy: 89.99
Epoch: 192|train loss: 0.2447|train accuracy: 93.62|test accuracy: 89.84
Epoch: 193|train loss: 0.2374|train accuracy: 93.56|test accuracy: 90.52
Epoch: 194|train loss: 0.2236|train accuracy: 93.58|test accuracy: 90.45
Epoch: 195|train loss: 0.3471|train accuracy: 93.52|test accuracy: 90.14
Epoch: 196|train loss: 0.2701|train accuracy: 93.46|test accuracy: 90.50
Epoch: 197|train loss: 0.2879|train accuracy: 93.41|test accuracy: 89.99
Epoch: 198|train loss: 0.2690|train accuracy: 93.48|test accuracy: 90.33
Epoch: 199|train loss: 0.2769|train accuracy: 93.57|test accuracy: 90.18
Epoch: 200|train loss: 0.2178|train accuracy: 93.56|test accuracy: 90.33
Epoch: 201|train loss: 0.2571|train accuracy: 93.64|test accuracy: 89.93
Epoch: 202|train loss: 0.3129|train accuracy: 93.53|test accuracy: 88.74
Epoch: 203|train loss: 0.2971|train accuracy: 93.59|test accuracy: 89.82
Epoch: 204|train loss: 0.2191|train accuracy: 93.65|test accuracy: 90.62
Epoch: 205|train loss: 0.3047|train accuracy: 93.55|test accuracy: 88.05
Epoch: 206|train loss: 0.2357|train accuracy: 93.60|test accuracy: 90.35
Epoch: 207|train loss: 0.2283|train accuracy: 93.58|test accuracy: 90.35
Epoch: 208|train loss: 0.2304|train accuracy: 93.59|test accuracy: 90.26
Epoch: 209|train loss: 0.2733|train accuracy: 93.68|test accuracy: 90.01
Epoch: 210|train loss: 0.2270|train accuracy: 93.66|test accuracy: 90.41
Epoch: 211|train loss: 0.2688|train accuracy: 93.63|test accuracy: 90.43
Epoch: 212|train loss: 0.3506|train accuracy: 93.46|test accuracy: 89.74
Epoch: 213|train loss: 0.2248|train accuracy: 93.65|test accuracy: 90.33
Epoch: 214|train loss: 0.2825|train accuracy: 93.51|test accuracy: 90.07
Epoch: 215|train loss: 0.3131|train accuracy: 93.63|test accuracy: 90.01
Epoch: 216|train loss: 0.2120|train accuracy: 93.67|test accuracy: 90.35
Epoch: 217|train loss: 0.2189|train accuracy: 93.72|test accuracy: 89.95
Epoch: 218|train loss: 0.2363|train accuracy: 93.58|test accuracy: 90.52
Epoch: 219|train loss: 0.2386|train accuracy: 93.62|test accuracy: 90.43
Epoch: 220|train loss: 0.2857|train accuracy: 93.48|test accuracy: 90.29
Epoch: 221|train loss: 0.2409|train accuracy: 93.47|test accuracy: 90.54
Epoch: 222|train loss: 0.2230|train accuracy: 93.64|test accuracy: 90.03
Epoch: 223|train loss: 0.2194|train accuracy: 93.69|test accuracy: 90.58
Epoch: 224|train loss: 0.2524|train accuracy: 93.66|test accuracy: 90.37
Epoch: 225|train loss: 0.2181|train accuracy: 93.74|test accuracy: 90.01
Epoch: 226|train loss: 0.2223|train accuracy: 93.72|test accuracy: 90.16
Epoch: 227|train loss: 0.2461|train accuracy: 93.64|test accuracy: 90.43
Epoch: 228|train loss: 0.2389|train accuracy: 93.82|test accuracy: 90.10
Epoch: 229|train loss: 0.2553|train accuracy: 93.93|test accuracy: 90.50
Epoch: 230|train loss: 0.2201|train accuracy: 93.72|test accuracy: 89.12
Epoch: 231|train loss: 0.2956|train accuracy: 93.65|test accuracy: 90.35
Epoch: 232|train loss: 0.2653|train accuracy: 93.59|test accuracy: 89.59
Epoch: 233|train loss: 0.2245|train accuracy: 93.49|test accuracy: 90.52
Epoch: 234|train loss: 0.2549|train accuracy: 93.73|test accuracy: 90.73
Epoch: 235|train loss: 0.2572|train accuracy: 93.50|test accuracy: 89.76
Epoch: 236|train loss: 0.2321|train accuracy: 93.66|test accuracy: 90.20
Epoch: 237|train loss: 0.3080|train accuracy: 93.71|test accuracy: 90.31
Epoch: 238|train loss: 0.2663|train accuracy: 93.50|test accuracy: 89.95
Epoch: 239|train loss: 0.2289|train accuracy: 93.68|test accuracy: 90.67
Epoch: 240|train loss: 0.2676|train accuracy: 93.66|test accuracy: 90.10
Epoch: 241|train loss: 0.2382|train accuracy: 93.61|test accuracy: 90.33
Epoch: 242|train loss: 0.2594|train accuracy: 93.77|test accuracy: 90.29
Epoch: 243|train loss: 0.2446|train accuracy: 93.59|test accuracy: 90.62
Epoch: 244|train loss: 0.2853|train accuracy: 93.80|test accuracy: 90.07
Epoch: 245|train loss: 0.2906|train accuracy: 93.75|test accuracy: 90.03
Epoch: 246|train loss: 0.2544|train accuracy: 93.50|test accuracy: 89.59
Epoch: 247|train loss: 0.2526|train accuracy: 93.66|test accuracy: 90.45
Epoch: 248|train loss: 0.2132|train accuracy: 93.93|test accuracy: 90.10
Epoch: 249|train loss: 0.2326|train accuracy: 93.76|test accuracy: 90.26
Epoch: 250|train loss: 0.2563|train accuracy: 93.58|test accuracy: 90.12
Epoch: 251|train loss: 0.2158|train accuracy: 93.75|test accuracy: 90.12
Epoch: 252|train loss: 0.2674|train accuracy: 93.68|test accuracy: 90.16
Epoch: 253|train loss: 0.2264|train accuracy: 93.49|test accuracy: 90.14
Epoch: 254|train loss: 0.2212|train accuracy: 93.82|test accuracy: 90.48
Epoch: 255|train loss: 0.2257|train accuracy: 93.90|test accuracy: 90.41
Epoch: 256|train loss: 0.2629|train accuracy: 93.86|test accuracy: 90.20
Epoch: 257|train loss: 0.2204|train accuracy: 93.84|test accuracy: 90.43
Epoch: 258|train loss: 0.2108|train accuracy: 93.76|test accuracy: 90.24
Epoch: 259|train loss: 0.2420|train accuracy: 93.82|test accuracy: 90.16
Epoch: 260|train loss: 0.2475|train accuracy: 93.87|test accuracy: 90.14
Epoch: 261|train loss: 0.2765|train accuracy: 93.73|test accuracy: 90.52
Epoch: 262|train loss: 0.2679|train accuracy: 93.97|test accuracy: 90.64
Epoch: 263|train loss: 0.2404|train accuracy: 93.66|test accuracy: 90.54
Epoch: 264|train loss: 0.2351|train accuracy: 93.73|test accuracy: 90.20
Epoch: 265|train loss: 0.2570|train accuracy: 93.79|test accuracy: 90.20
Epoch: 266|train loss: 0.2218|train accuracy: 93.68|test accuracy: 90.07
Epoch: 267|train loss: 0.3349|train accuracy: 93.73|test accuracy: 90.69
Epoch: 268|train loss: 0.2238|train accuracy: 93.96|test accuracy: 90.64
Epoch: 269|train loss: 0.2257|train accuracy: 93.83|test accuracy: 90.29
Epoch: 270|train loss: 0.2481|train accuracy: 93.88|test accuracy: 90.60
Epoch: 271|train loss: 0.2532|train accuracy: 93.86|test accuracy: 88.51
Epoch: 272|train loss: 0.2487|train accuracy: 93.72|test accuracy: 90.26
Epoch: 273|train loss: 0.2515|train accuracy: 93.80|test accuracy: 90.31
Epoch: 274|train loss: 0.2179|train accuracy: 93.76|test accuracy: 90.39
Epoch: 275|train loss: 0.2109|train accuracy: 93.77|test accuracy: 89.97
Epoch: 276|train loss: 0.2732|train accuracy: 93.82|test accuracy: 90.35
Epoch: 277|train loss: 0.2210|train accuracy: 93.84|test accuracy: 90.33
Epoch: 278|train loss: 0.2292|train accuracy: 93.72|test accuracy: 90.60
Epoch: 279|train loss: 0.2337|train accuracy: 93.52|test accuracy: 90.29
Epoch: 280|train loss: 0.2065|train accuracy: 93.82|test accuracy: 90.62
Epoch: 281|train loss: 0.2220|train accuracy: 93.68|test accuracy: 90.33
Epoch: 282|train loss: 0.2505|train accuracy: 93.82|test accuracy: 90.69
Epoch: 283|train loss: 0.2243|train accuracy: 93.82|test accuracy: 90.20
Epoch: 284|train loss: 0.2241|train accuracy: 93.93|test accuracy: 90.50
Epoch: 285|train loss: 0.2428|train accuracy: 93.86|test accuracy: 90.98
Epoch: 286|train loss: 0.2118|train accuracy: 93.81|test accuracy: 90.62
Epoch: 287|train loss: 0.2299|train accuracy: 93.98|test accuracy: 90.41
Epoch: 288|train loss: 0.2965|train accuracy: 93.82|test accuracy: 90.31
Epoch: 289|train loss: 0.2102|train accuracy: 93.86|test accuracy: 90.75
Epoch: 290|train loss: 0.2157|train accuracy: 93.81|test accuracy: 90.41
Epoch: 291|train loss: 0.2688|train accuracy: 93.91|test accuracy: 90.64
Epoch: 292|train loss: 0.2104|train accuracy: 94.00|test accuracy: 90.62
Epoch: 293|train loss: 0.2149|train accuracy: 94.07|test accuracy: 90.03
Epoch: 294|train loss: 0.2174|train accuracy: 93.89|test accuracy: 90.52
Epoch: 295|train loss: 0.2374|train accuracy: 93.98|test accuracy: 89.90
Epoch: 296|train loss: 0.2241|train accuracy: 93.99|test accuracy: 90.31
Epoch: 297|train loss: 0.2783|train accuracy: 94.06|test accuracy: 90.52
Epoch: 298|train loss: 0.2516|train accuracy: 93.85|test accuracy: 90.43
Epoch: 299|train loss: 0.2089|train accuracy: 93.86|test accuracy: 90.62
Epoch: 300|train loss: 0.2750|train accuracy: 94.05|test accuracy: 90.48
