Epoch:   1|train loss: 0.2983|train accuracy: 90.62|test accuracy: 88.89
Epoch:  50|train loss: 0.2056|train accuracy: 94.22|test accuracy: 91.47
Epoch:  51|train loss: 0.2267|train accuracy: 94.05|test accuracy: 90.81
Epoch:  52|train loss: 0.2177|train accuracy: 94.16|test accuracy: 89.80
Epoch:  53|train loss: 0.2162|train accuracy: 94.19|test accuracy: 90.48
Epoch:  54|train loss: 0.1925|train accuracy: 94.22|test accuracy: 91.53
Epoch:  55|train loss: 0.2095|train accuracy: 94.29|test accuracy: 91.74
Epoch:  56|train loss: 0.1917|train accuracy: 94.29|test accuracy: 90.39
Epoch:  57|train loss: 0.2164|train accuracy: 94.07|test accuracy: 91.34
Epoch:  58|train loss: 0.2250|train accuracy: 93.96|test accuracy: 90.79
Epoch:  59|train loss: 0.1996|train accuracy: 94.01|test accuracy: 91.38
Epoch:  60|train loss: 0.1949|train accuracy: 94.53|test accuracy: 90.54
Epoch:  61|train loss: 0.2051|train accuracy: 94.18|test accuracy: 91.89
Epoch:  62|train loss: 0.2260|train accuracy: 94.40|test accuracy: 89.74
Epoch:  63|train loss: 0.2165|train accuracy: 93.72|test accuracy: 89.69
Epoch:  64|train loss: 0.2116|train accuracy: 94.16|test accuracy: 89.76
Epoch:  65|train loss: 0.2004|train accuracy: 94.40|test accuracy: 91.43
Epoch:  66|train loss: 0.1934|train accuracy: 94.32|test accuracy: 90.22
Epoch:  67|train loss: 0.1826|train accuracy: 94.46|test accuracy: 91.36
Epoch:  68|train loss: 0.1784|train accuracy: 94.68|test accuracy: 91.36
Epoch:  69|train loss: 0.1844|train accuracy: 94.42|test accuracy: 90.69
Epoch:  70|train loss: 0.2240|train accuracy: 93.86|test accuracy: 90.16
Epoch:  71|train loss: 0.1975|train accuracy: 94.04|test accuracy: 91.66
Epoch:  72|train loss: 0.2097|train accuracy: 93.88|test accuracy: 91.21
Epoch:  73|train loss: 0.1838|train accuracy: 94.57|test accuracy: 90.22
Epoch:  74|train loss: 0.2103|train accuracy: 93.84|test accuracy: 91.43
Epoch:  75|train loss: 0.2027|train accuracy: 94.25|test accuracy: 91.74
Epoch:  76|train loss: 0.1777|train accuracy: 94.52|test accuracy: 91.68
Epoch:  77|train loss: 0.1830|train accuracy: 94.75|test accuracy: 91.36
Epoch:  78|train loss: 0.1914|train accuracy: 94.38|test accuracy: 91.43
Epoch:  79|train loss: 0.2226|train accuracy: 93.94|test accuracy: 88.05
Epoch:  80|train loss: 0.2372|train accuracy: 93.46|test accuracy: 91.62
Epoch:  81|train loss: 0.1958|train accuracy: 94.33|test accuracy: 91.53
Epoch:  82|train loss: 0.1903|train accuracy: 94.46|test accuracy: 91.36
Epoch:  83|train loss: 0.2012|train accuracy: 93.95|test accuracy: 91.32
Epoch:  84|train loss: 0.1926|train accuracy: 94.56|test accuracy: 91.53
Epoch:  85|train loss: 0.1944|train accuracy: 94.58|test accuracy: 90.75
Epoch:  86|train loss: 0.1889|train accuracy: 94.45|test accuracy: 90.45
Epoch:  87|train loss: 0.1879|train accuracy: 94.32|test accuracy: 90.92
Epoch:  88|train loss: 0.2013|train accuracy: 94.24|test accuracy: 91.07
Epoch:  89|train loss: 0.2080|train accuracy: 94.05|test accuracy: 90.31
Epoch:  90|train loss: 0.2206|train accuracy: 94.07|test accuracy: 91.40
Epoch:  91|train loss: 0.1834|train accuracy: 94.60|test accuracy: 90.83
Epoch:  92|train loss: 0.1927|train accuracy: 94.65|test accuracy: 91.62
Epoch:  93|train loss: 0.1907|train accuracy: 94.28|test accuracy: 91.21
Epoch:  94|train loss: 0.2012|train accuracy: 94.25|test accuracy: 91.02
Epoch:  95|train loss: 0.1886|train accuracy: 94.62|test accuracy: 91.32
Epoch:  96|train loss: 0.2046|train accuracy: 94.45|test accuracy: 89.78
Epoch:  97|train loss: 0.1994|train accuracy: 94.23|test accuracy: 91.09
Epoch:  98|train loss: 0.1983|train accuracy: 94.17|test accuracy: 91.13
Epoch:  99|train loss: 0.1952|train accuracy: 94.37|test accuracy: 90.50
Epoch: 100|train loss: 0.1941|train accuracy: 94.18|test accuracy: 91.83
